label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
B,0.0,0.0,0.0,-0.33229559659957886,-0.017628133296966553,-6.415924144675955e-05,-0.6254085898399353,-0.3071553409099579,-9.389070328325033e-05,-0.6757537126541138,-0.6158531904220581,-0.00012337352382019162,-0.48758938908576965,-0.6675481200218201,-0.00015431075007654727,-0.5946534872055054,-0.8179123401641846,-3.609430495998822e-05,-0.6831982731819153,-1.165947675704956,-8.405056723859161e-05,-0.7228672504425049,-1.3962212800979614,-0.00013109644351061434,-0.7419281005859375,-1.6021513938903809,-0.00017184147145599127,-0.42839670181274414,-0.9035907983779907,-5.424397386377677e-05,-0.5317829251289368,-1.3093202114105225,-9.682542440714315e-05,-0.5796881318092346,-1.5724037885665894,-0.00013422862684819847,-0.6073080897331238,-1.7969930171966553,-0.0001635201770113781,-0.24565757811069489,-0.8994579315185547,-8.456821524305269e-05,-0.3488645553588867,-1.2957230806350708,-0.0001283775200136006,-0.3998144865036011,-1.5400729179382324,-0.00015852022625040263,-0.43233153223991394,-1.7568856477737427,-0.00018176170124206692,-0.04450332000851631,-0.8350896239280701,-0.00012447759218048304,-0.12114550173282623,-1.1376653909683228,-0.00016264863370452076,-0.1689123511314392,-1.344318151473999,-0.00018176305457018316,-0.2097754329442978,-1.5375125408172607,-0.0001985686394618824
B,0.0,0.0,0.0,-0.3247062861919403,-0.0619162991642952,-5.096747190691531e-05,-0.5419483780860901,-0.3292596638202667,-7.961470691952854e-05,-0.5385746359825134,-0.6138122081756592,-0.00011055577488150448,-0.4336721897125244,-0.7020817399024963,-0.00014490520698018372,-0.5293221473693848,-0.8576798439025879,-2.874287383747287e-05,-0.5972997546195984,-1.2197548151016235,-7.796341378707439e-05,-0.6268923282623291,-1.4493359327316284,-0.0001268339401576668,-0.6449790000915527,-1.656219720840454,-0.0001676505635259673,-0.3553743064403534,-0.9347240328788757,-5.397796485340223e-05,-0.4390213191509247,-1.354020595550537,-9.68720851233229e-05,-0.48175302147865295,-1.622986078262329,-0.00014152127550914884,-0.5140292048454285,-1.8484352827072144,-0.00017588044283911586,-0.1714402288198471,-0.9229670166969299,-8.930625335779041e-05,-0.24580490589141846,-1.3353012800216675,-0.00013587361900135875,-0.28645774722099304,-1.5876562595367432,-0.00017308170208707452,-0.32678887248039246,-1.8082199096679688,-0.00020073108316864818,0.03166486695408821,-0.8422502279281616,-0.00013159826630726457,-0.011817515827715397,-1.1512454748153687,-0.00017556875536683947,-0.050734180957078934,-1.3606629371643066,-0.00019631949544418603,-0.09540481865406036,-1.5493292808532715,-0.00021245759853627533
B,0.0,0.0,0.0,-0.3197987377643585,-0.09917107969522476,-6.980471516726539e-05,-0.5568704009056091,-0.37536442279815674,-0.00011556045501492918,-0.4801187515258789,-0.651160478591919,-0.00015870992501731962,-0.24714770913124084,-0.7205861210823059,-0.00020452590251807123,-0.489292174577713,-0.8982398509979248,-7.246700261021033e-05,-0.5551840662956238,-1.2778524160385132,-0.00013540804502554238,-0.5584178566932678,-1.5178827047348022,-0.0001908389531308785,-0.543489396572113,-1.7317323684692383,-0.00023440769291482866,-0.282904714345932,-0.9591480493545532,-8.871455793268979e-05,-0.3352821171283722,-1.3932987451553345,-0.00013806943024974316,-0.3421023190021515,-1.6582448482513428,-0.0001802301121642813,-0.3415815830230713,-1.8804680109024048,-0.00021255503816064447,-0.07403244078159332,-0.9333977103233337,-0.00011513452045619488,-0.11988978087902069,-1.3429476022720337,-0.00016015677829273045,-0.14051075279712677,-1.5972014665603638,-0.00019068435358349234,-0.15276238322257996,-1.812029480934143,-0.00021404403378255665,0.14304785430431366,-0.8416939377784729,-0.00015072936366777867,0.11461514979600906,-1.1576130390167236,-0.00018885482859332114,0.09468159824609756,-1.3717823028564453,-0.00020284955098759383,0.07757053524255753,-1.5586225986480713,-0.0002144171594409272
B,0.0,0.0,0.0,-0.3112940490245819,-0.13196991384029388,-7.73639403632842e-05,-0.5138657689094543,-0.43288448452949524,-0.00011816008918685839,-0.3628089129924774,-0.7258838415145874,-0.00015443903976120055,-0.11063262075185776,-0.7909991145133972,-0.00019137647177558392,-0.48407256603240967,-0.8870498538017273,-6.142659549368545e-05,-0.5159000158309937,-1.2610050439834595,-0.00011322215141262859,-0.5060388445854187,-1.4948409795761108,-0.00016225158469751477,-0.48209139704704285,-1.7022264003753662,-0.00020405811665114015,-0.2764483392238617,-0.9610287547111511,-6.935224519111216e-05,-0.30738869309425354,-1.3772246837615967,-0.00010809396917466074,-0.29898661375045776,-1.6312220096588135,-0.0001475997269153595,-0.29117316007614136,-1.8510149717330933,-0.00018113106489181519,-0.07026179879903793,-0.9386826753616333,-8.892895857570693e-05,-0.08760983496904373,-1.339856743812561,-0.00012784662249032408,-0.09079950302839279,-1.5792210102081299,-0.0001634731888771057,-0.10005223751068115,-1.7903296947479248,-0.0001931152946781367,0.14227716624736786,-0.8431845307350159,-0.00011845085100503638,0.14008501172065735,-1.138746738433838,-0.00015867907495703548,0.13097359240055084,-1.3445924520492554,-0.0001822077319957316,0.11891791969537735,-1.5311049222946167,-0.00020201411098241806
B,0.0,0.0,0.0,-0.3150806128978729,-0.12362633645534515,-7.195484067779034e-05,-0.506074070930481,-0.47093188762664795,-0.00010142267274204642,-0.3400251567363739,-0.7778595089912415,-0.0001267341576749459,-0.08855947107076645,-0.8417434692382812,-0.00015307572903111577,-0.44287028908729553,-0.9012103080749512,-4.2869916796917096e-05,-0.4653797447681427,-1.2603095769882202,-8.624382462585345e-05,-0.4472811818122864,-1.4872080087661743,-0.00013104488607496023,-0.4138735830783844,-1.689441204071045,-0.0001706181064946577,-0.23458606004714966,-0.9720953702926636,-4.8658275773050264e-05,-0.2571640908718109,-1.376533031463623,-8.055067155510187e-05,-0.24601759016513824,-1.6279844045639038,-0.00011632407404249534,-0.23381772637367249,-1.8464665412902832,-0.0001475241151638329,-0.03476134315133095,-0.9448545575141907,-6.66868218104355e-05,-0.039520736783742905,-1.3274954557418823,-0.0001011752465274185,-0.0437014177441597,-1.5649819374084473,-0.00013713439693674445,-0.054861728101968765,-1.7761977910995483,-0.00016744325694162399,0.1689109355211258,-0.8497912287712097,-9.438717825105414e-05,0.19005520641803741,-1.140513300895691,-0.00013132518506608903,0.18622814118862152,-1.3368302583694458,-0.00015581183834001422,0.1711437851190567,-1.5174107551574707,-0.00017730856779962778
B,0.0,0.0,0.0,-0.3190998136997223,-0.11311919242143631,-7.727671618340537e-05,-0.5036227107048035,-0.4779396653175354,-0.00010617485531838611,-0.34310927987098694,-0.7991943955421448,-0.00012960821914020926,-0.09540244936943054,-0.8364459872245789,-0.00015342517872340977,-0.4593295156955719,-0.8951603174209595,-3.9479000406572595e-05,-0.47443604469299316,-1.2440112829208374,-7.961255323607475e-05,-0.4517963230609894,-1.4620707035064697,-0.0001234108058270067,-0.414346307516098,-1.6586371660232544,-0.00016365171177312732,-0.24805623292922974,-0.9687457084655762,-4.218467074679211e-05,-0.2681075632572174,-1.357875108718872,-7.24719648133032e-05,-0.25219133496284485,-1.6007311344146729,-0.00010809741797856987,-0.23549261689186096,-1.81658136844635,-0.00013930759450886399,-0.046783752739429474,-0.9408092498779297,-5.79541883780621e-05,-0.05567977949976921,-1.3085838556289673,-9.277318167733029e-05,-0.06010198965668678,-1.5404410362243652,-0.00012914020044263452,-0.06830991804599762,-1.75039803981781,-0.00015969057858455926,0.15876948833465576,-0.8465108275413513,-8.394825999857858e-05,0.16409769654273987,-1.1274802684783936,-0.0001221329439431429,0.15571239590644836,-1.3192132711410522,-0.00014776141324546188,0.14156843721866608,-1.4980812072753906,-0.00017026418936438859
B,0.0,0.0,0.0,-0.3200649321079254,-0.11587037891149521,-6.653386662947014e-05,-0.5132914185523987,-0.487281858921051,-9.220766514772549e-05,-0.3685328960418701,-0.8161633610725403,-0.00011348100088071078,-0.10352325439453125,-0.8504123091697693,-0.00013558061618823558,-0.4666747748851776,-0.8978444933891296,-3.718852167367004e-05,-0.49685269594192505,-1.256852149963379,-6.993069837335497e-05,-0.48101887106895447,-1.4688414335250854,-0.00010563386604189873,-0.44776105880737305,-1.656050205230713,-0.00013921641220804304,-0.25627604126930237,-0.9666036367416382,-4.226967575959861e-05,-0.2782198488712311,-1.3696632385253906,-6.444853352149948e-05,-0.2687545418739319,-1.6096875667572021,-9.308679000241682e-05,-0.25534823536872864,-1.8156158924102783,-0.00011921046825591475,-0.05148198455572128,-0.9388130903244019,-5.830181180499494e-05,-0.05739123001694679,-1.3236351013183594,-8.354651799891144e-05,-0.06636771559715271,-1.5557568073272705,-0.00011476288636913523,-0.0738295465707779,-1.7581599950790405,-0.00014314305735751987,0.15257887542247772,-0.846427857875824,-8.336880273418501e-05,0.15522627532482147,-1.1278845071792603,-0.0001115643754019402,0.14665736258029938,-1.317757487297058,-0.00013095293252263218,0.13944031298160553,-1.4909770488739014,-0.0001499473728472367
B,0.0,0.0,0.0,-0.3357009291648865,-0.10612048208713531,-5.8025318139698356e-05,-0.5512111783027649,-0.4610866606235504,-7.717173866694793e-05,-0.43622177839279175,-0.8049684166908264,-9.488689829595387e-05,-0.17974483966827393,-0.8906781077384949,-0.00011380402429495007,-0.5041170120239258,-0.8732224106788635,-1.6541112927370705e-05,-0.5515700578689575,-1.228013038635254,-4.8328813136322424e-05,-0.5475223660469055,-1.4450480937957764,-8.549584163120016e-05,-0.5245522856712341,-1.6379177570343018,-0.00012051661178702489,-0.2994978427886963,-0.9540969729423523,-2.553814738348592e-05,-0.34504273533821106,-1.3540972471237183,-4.793429616256617e-05,-0.3465309143066406,-1.5972532033920288,-7.862583879614249e-05,-0.34397605061531067,-1.808759093284607,-0.00010642068082233891,-0.09938149154186249,-0.9411326050758362,-4.6142060455167666e-05,-0.133767232298851,-1.3175071477890015,-7.238076068460941e-05,-0.1526007205247879,-1.549604892730713,-0.00010188949090661481,-0.16856366395950317,-1.7529165744781494,-0.00012866225733887404,0.10939551889896393,-0.8638317584991455,-7.552609895356e-05,0.09510543942451477,-1.152888536453247,-0.00010317804844817147,0.07700215280056,-1.3446372747421265,-0.00012087101640645415,0.05855115130543709,-1.5208547115325928,-0.00013869532267563045
C,0.0,0.0,0.0,-0.3953218460083008,-0.03878598287701607,-2.8517617465695366e-05,-0.7728250622749329,-0.1801413893699646,-5.356133260647766e-05,-1.0639872550964355,-0.2582854628562927,-9.101146133616567e-05,-1.245951771736145,-0.4148505926132202,-0.00012554042041301727,-0.6674348711967468,-0.7756365537643433,4.8060992412501946e-05,-0.8420944213867188,-1.0850286483764648,-9.621866411180235e-06,-1.0030007362365723,-1.181130051612854,-7.529144204454497e-05,-1.1647460460662842,-1.1916896104812622,-0.00011993272346444428,-0.531171977519989,-0.8472640514373779,1.7417920389561914e-05,-0.7187356352806091,-1.211198091506958,-4.819406967726536e-05,-0.91756272315979,-1.2796521186828613,-0.00011266960791544989,-1.101825475692749,-1.2157927751541138,-0.00015008338959887624,-0.38010361790657043,-0.8834238648414612,-2.7649684852804057e-05,-0.5635197758674622,-1.2550523281097412,-8.025839633774012e-05,-0.7844197750091553,-1.3316140174865723,-0.0001234101364389062,-0.9889293909072876,-1.287218689918518,-0.0001457872276660055,-0.20950481295585632,-0.8738750219345093,-7.888252730481327e-05,-0.37691593170166016,-1.163567304611206,-0.00012039916327921674,-0.5697712898254395,-1.2815327644348145,-0.0001488013076595962,-0.7581384181976318,-1.313897728919983,-0.00016454588330816478
C,0.0,0.0,0.0,-0.40786150097846985,-0.022788966074585915,-2.8132200895925052e-05,-0.7899038791656494,-0.1582060158252716,-5.209018854657188e-05,-1.0784204006195068,-0.24432410299777985,-8.803161472314969e-05,-1.2749078273773193,-0.4045183062553406,-0.0001211669878102839,-0.6700718402862549,-0.7737829089164734,5.0477108743507415e-05,-0.8453261852264404,-1.0700284242630005,1.6982585293590091e-06,-1.0078052282333374,-1.1657291650772095,-5.824503750773147e-05,-1.176403284072876,-1.1864522695541382,-0.00010156198550248519,-0.5301328897476196,-0.8479145765304565,1.9335215256433003e-05,-0.7207431197166443,-1.2007464170455933,-3.920413291780278e-05,-0.9179404377937317,-1.2727446556091309,-0.00010159307566937059,-1.1007297039031982,-1.22013258934021,-0.00013972415763419122,-0.3752771317958832,-0.8805661797523499,-2.5661933250376023e-05,-0.5613435506820679,-1.2439477443695068,-7.404971984215081e-05,-0.7789916396141052,-1.318381667137146,-0.0001164800050901249,-0.9823985695838928,-1.279771089553833,-0.00014027554425410926,-0.20081186294555664,-0.8647845983505249,-7.680459384573624e-05,-0.37074169516563416,-1.1545770168304443,-0.0001186324589070864,-0.5651912093162537,-1.2742819786071777,-0.00014853411994408816,-0.754732072353363,-1.3129407167434692,-0.0001662101421970874
C,0.0,0.0,0.0,-0.4304196834564209,-0.02193465642631054,-9.864773346635047e-06,-0.810492753982544,-0.1632142961025238,-2.614081313367933e-05,-1.0910723209381104,-0.2367190569639206,-5.91301686654333e-05,-1.2830226421356201,-0.3868258595466614,-8.873678598320112e-05,-0.6726146340370178,-0.7804206013679504,7.877922325860709e-05,-0.8499429225921631,-1.0801174640655518,3.3461441489635035e-05,-1.0096542835235596,-1.1634668111801147,-2.3778593458700925e-05,-1.17254638671875,-1.167569875717163,-6.213913729880005e-05,-0.5342346429824829,-0.8453362584114075,3.935028507839888e-05,-0.7211057543754578,-1.2106858491897583,-1.7751204723026603e-05,-0.9253634214401245,-1.267375111579895,-7.845632353564724e-05,-1.107531189918518,-1.1888508796691895,-0.00011149545025546104,-0.3884425759315491,-0.8709653615951538,-1.3981990377942566e-05,-0.5699629187583923,-1.2435555458068848,-5.751107892137952e-05,-0.799968421459198,-1.3046998977661133,-9.642462828196585e-05,-0.9990698099136353,-1.2447441816329956,-0.00011487000301713124,-0.2384236603975296,-0.850206732749939,-7.273226219695061e-05,-0.4190448820590973,-1.1450650691986084,-0.0001081784866983071,-0.6325693726539612,-1.2530267238616943,-0.00013377645518630743,-0.8267608880996704,-1.2765945196151733,-0.00014648526848759502
C,0.0,0.0,0.0,-0.400248646736145,-0.006993855349719524,-1.3929603483120445e-05,-0.767751157283783,-0.14122405648231506,-3.301734977867454e-05,-1.0659165382385254,-0.1970069259405136,-6.907765782671049e-05,-1.2874970436096191,-0.3185494542121887,-0.00010056680184789002,-0.6573184132575989,-0.7732702493667603,8.050456381170079e-05,-0.8480672836303711,-1.073994755744934,3.1658342777518556e-05,-1.018824815750122,-1.152901291847229,-2.804241557896603e-05,-1.1841400861740112,-1.1600412130355835,-6.704953557346016e-05,-0.5412791967391968,-0.8408429026603699,4.368343434180133e-05,-0.7475661039352417,-1.188246726989746,-7.271118647622643e-06,-0.9601058959960938,-1.2491824626922607,-6.346290319925174e-05,-1.1461611986160278,-1.1883500814437866,-9.550590038998052e-05,-0.41312265396118164,-0.8765816688537598,-8.646475180285051e-06,-0.6169812083244324,-1.2285687923431396,-4.932777301291935e-05,-0.8602527379989624,-1.2862087488174438,-8.377401536563411e-05,-1.0674611330032349,-1.2346010208129883,-9.965617937268689e-05,-0.28141042590141296,-0.8691573143005371,-6.74005423206836e-05,-0.483041912317276,-1.1487691402435303,-0.00010002432100009173,-0.6964491605758667,-1.2435566186904907,-0.00012105452333344147,-0.8846274614334106,-1.2597155570983887,-0.00013046043750364333
C,0.0,0.0,0.0,-0.4114872217178345,0.004328676965087652,-1.3115368346916512e-05,-0.7835078835487366,-0.10871751606464386,-2.8506532544270158e-05,-1.0763821601867676,-0.15839502215385437,-6.156179733807221e-05,-1.2821961641311646,-0.28907832503318787,-8.98826983757317e-05,-0.6488730907440186,-0.7551414370536804,8.985731983557343e-05,-0.8437278270721436,-1.0332614183425903,4.646299930755049e-05,-1.0310759544372559,-1.1126508712768555,-1.236047683050856e-05,-1.2133252620697021,-1.1236203908920288,-5.236895231064409e-05,-0.5449864268302917,-0.8384448885917664,5.502093335962854e-05,-0.7816463112831116,-1.157973051071167,1.6345617041224614e-05,-1.021108627319336,-1.2264357805252075,-3.3487609471194446e-05,-1.2320419549942017,-1.1851387023925781,-6.597946776309982e-05,-0.43178653717041016,-0.8890578150749207,3.98749307350954e-06,-0.6613088846206665,-1.2334705591201782,-2.9729751986451447e-05,-0.914046585559845,-1.2973867654800415,-5.7961773563874885e-05,-1.1280817985534668,-1.253053069114685,-7.202755659818649e-05,-0.32017746567726135,-0.8981145620346069,-5.423453694675118e-05,-0.5338308811187744,-1.1872891187667847,-8.487234299536794e-05,-0.7635582089424133,-1.2852871417999268,-0.00010281646973453462,-0.975081205368042,-1.3006820678710938,-0.00011070523760281503
C,0.0,0.0,0.0,-0.41555747389793396,0.024776464328169823,-1.4502705198538024e-05,-0.7961075901985168,-0.08798043429851532,-2.0867775674560107e-05,-1.080720067024231,-0.1684836447238922,-4.6553246647818014e-05,-1.3093916177749634,-0.3076906204223633,-6.651685544056818e-05,-0.6649996042251587,-0.7272127270698547,0.00011612335947575048,-0.8422017097473145,-0.9811519980430603,8.185069600585848e-05,-1.0199332237243652,-1.065079927444458,2.9665330657735467e-05,-1.182423710823059,-1.0781441926956177,-6.395892796717817e-06,-0.5604822039604187,-0.8281664848327637,8.027868170756847e-05,-0.774164617061615,-1.1620718240737915,4.40594922110904e-05,-1.0019954442977905,-1.215224027633667,-2.5699075649754377e-06,-1.185257077217102,-1.1660566329956055,-2.9217670089565217e-05,-0.45471668243408203,-0.8940817713737488,2.5765215468709357e-05,-0.6713056564331055,-1.2393194437026978,-1.151732612925116e-05,-0.9270291328430176,-1.2795072793960571,-3.990231198258698e-05,-1.1224873065948486,-1.2175686359405518,-4.9971618864219636e-05,-0.348494291305542,-0.919310450553894,-3.6728481063619256e-05,-0.5655533075332642,-1.2016324996948242,-6.960672180866823e-05,-0.8120505809783936,-1.2752645015716553,-8.733832510188222e-05,-1.0194388628005981,-1.2644555568695068,-9.335509821539745e-05
C,0.0,0.0,0.0,-0.4341646730899811,0.004105185624212027,3.672841558000073e-05,-0.7890492677688599,-0.10833796113729477,5.649408194585703e-05,-1.0771057605743408,-0.19350643455982208,4.202678974252194e-05,-1.3213297128677368,-0.3287881016731262,2.912327545345761e-05,-0.5775263905525208,-0.747890830039978,0.00021673206356354058,-0.8140185475349426,-0.9362108111381531,0.000223131210077554,-1.0437020063400269,-1.0103960037231445,0.00018790227477438748,-1.2350844144821167,-1.041505217552185,0.00015586150402668864,-0.5071770548820496,-0.8618419170379639,0.00015515444101765752,-0.7743157744407654,-1.1403300762176514,0.00016500355559401214,-1.0469695329666138,-1.2004622220993042,0.0001329677616013214,-1.2641574144363403,-1.1902841329574585,0.00010635313810780644,-0.43105217814445496,-0.9453858137130737,7.515981269534677e-05,-0.6964096426963806,-1.2615360021591187,7.491260475944728e-05,-0.9795093536376953,-1.3177231550216675,6.315013888524845e-05,-1.1971560716629028,-1.3006330728530884,5.402990063885227e-05,-0.3581429719924927,-0.9967268109321594,-1.1911422006960493e-05,-0.5896176695823669,-1.285569667816162,-1.7439271687180735e-05,-0.8496024012565613,-1.3551095724105835,-1.4952281162550207e-05,-1.073188066482544,-1.3492190837860107,-1.2831782441935502e-05
